,name,2-7 keV Chandra,0.5-7 keV Chandra,1.2-2 keV Chandra,0.5-1.2 keV Chandra,0.2-0.5 keV Chandra,0.3-8 keV (Chandra),0.5-2 keV (Chandra),FUV (GALEX) AB,NUV (GALEX) AB,u (SDSS PSF) AB,g (SDSS PSF) AB,r (SDSS PSF) AB,i (SDSS PSF) AB,z (SDSS PSF) AB,W1 (WISE),W2 (WISE),W3 (WISE),W4 (WISE),2-10 keV (XMM),4.5 microns (IRAC),8.0 microns (IRAC),24 microns (MIPS),J (2MASS/CTIO),H (2MASS/CTIO),K_s (2MASS/CTIO),0.5-8 keV (Chandra),3.6 microns (IRAC),5.8 microns (IRAC),1-2 keV (Chandra)
3046,2CXO J054607.8-001156,6.8209500000000005e-15,1.7817500000000004e-12,1.8196e-13,2.9385999999999997e-13,1.3223e-12,8.3e-13,,,,,,,,,,,,,,153020.0,75082.0,69309.5,9.737,8.663499999999999,8.349499999999999,,235700.0,92323.5,
3047,2CXO J054607.9-000152,1.6733550000000001e-15,2.2672e-15,1.3930999999999999e-15,2.86485e-16,7.26555e-16,4.04e-14,,,,,,,,,,,,,,640.435,15953.7,148.52499999999995,14.818,14.3615,14.0095,,924.315,4969.55,
3048,2CXO J054609.6-000331,6.9214e-16,1.14295e-14,4.3890999999999997e-16,2.2974000000000002e-15,8.914149999999999e-15,2.11e-14,,,,,,,,,,,,,,10258.5,9907.55,25424.5,14.001,12.460999999999999,11.7285,,11650.0,8751.95,
3049,2CXO J054611.5-000220,5.367849999999998e-13,1.68385e-13,4.277500000000001e-15,3.7814499999999996e-14,1.3124e-13,2.29e-13,,,,,,,,,,,,,,,19568.5,393.925,11.494000000000002,10.094,9.332,,71931.0,49243.5,
3050,2CXO J054611.6-000628,,5.928349999999999e-15,,,3.7005e-15,2.93e-14,,,,,,,,,,,,,,24439.0,28911.0,281.955,13.880999999999998,12.174000000000001,11.193,,23947.0,25241.5,
3051,2CXO J054619.0+000329,3.12425e-16,9.86165e-14,5.114475e-15,2.2987e-14,8.047450000000001e-14,4.28e-13,,,,,,,,,,,,,,738690.0,,700.01,10.597,9.01,7.869,,863110.0,,
3052,2CXO J054619.4-000519,6.6616499999999995e-16,5.59505e-14,1.0082300000000002e-14,1.5572e-14,3.094050000000001e-14,1.1900000000000002e-13,,,,,,,,,,,,,,197585.0,235830.0,469845.0,10.692,9.6595,9.009,,188025.0,160510.0,
3053,2CXO J054622.4-000852,,5.04e-14,1.74135e-14,1.0745000000000001e-14,2.2946500000000002e-14,1.23e-13,,,,,,,,,,,,,,30398.5,25410.0,88086.0,11.509,10.6545,10.2085,,41883.0,24993.5,
3054,2CXO J054637.0+000121,3.8462e-16,1.4561000000000003e-14,1.7877500000000003e-15,4.432800000000001e-15,7.786150000000001e-15,4.32e-14,,,,,,,,,,,,,,109025.0,133345.0,388110.0,11.6775,10.4035,9.5245,,,,
3055,2CXO J054640.1+000501,5.5348e-16,5.5201e-14,1.03265e-14,1.3432499999999999e-14,3.27315e-14,1.25e-13,,,,,,,,,,,,,,7312.2,2285.885,517.305,12.770999999999999,11.7625,11.397,,10537.0,4969.25,
3056,2CXO J054643.3+000435,9.905e-15,6.5515e-13,5.34615e-14,1.1730000000000002e-13,,1.11e-12,,,,,,,,,8.183333333333332,8.296333333333335,5.716666666666666,2.294,,93811.5,36467.5,686.5550000000002,8.662,8.413,8.202,,132635.0,67422.0,
3057,2CXO J054643.6+000528,2.425e-15,3.4908e-13,3.3768e-14,9.12405e-14,2.280600000000001e-13,7.25e-13,,,,,,,,,,,,,,62920.5,38382.0,918.21,10.360999999999999,9.3475,8.937999999999997,,78489.5,46363.0,
3058,2CXO J054702.5-000927,5.726699999999999e-14,9.117425e-14,7.983850000000001e-14,2.000075e-14,7.868075e-15,,,,,,,,,,,,,,,12383.5,4594.85,473.66,11.2715,10.624,10.5045,,19333.5,8464.6,
3059,2CXO J054711.8-000650,5.541325e-14,3.568975e-14,2.1234749999999998e-14,6.180850000000001e-15,2.199275e-14,,,,,,,,,,,,,,,,,,,,,,,,
3060,2CXO J054714.0+000015,4.4173999999999994e-13,1.6282e-12,2.6304499999999997e-13,3.4735000000000003e-13,1.0378999999999998e-12,2.78e-12,,,,,,,,,,,,,,,,,10.9455,10.1245,9.667,,,,
3061,2CXO J054748.3+283511,9.752899999999999e-14,,5.3581e-13,4.781600000000001e-13,,7.2099999999999986e-12,,,,,,,,,14.112666666666668,14.464666666666664,11.186666666666667,8.081999999999999,,446.47,185.995,,14.807,14.6585,14.2285,,656.9300000000002,336.805,
3062,2CXO J054754.6-195806,3.21735e-12,9.792200000000001e-14,2.9706e-14,1.28965e-14,5.2861000000000004e-14,1.56e-13,,21.99225,21.57555,,,,,,11.884,11.818333333333333,10.890333333333333,8.803333333333333,,,,,13.955,13.1925,12.79,,,,
3063,2CXO J055211.3-072722,5.81914e-15,1.4311920000000002e-11,5.95836e-14,3.999262e-13,1.40866e-11,1.035e-11,1.2e-12,24.7,19.0,,-4.523333333333316,,,,8.151666666666667,7.444,4.81525,2.57475,0.7166666666958483,,,518226.2,11.53,10.6475,9.404333333333334,,,,
3064,2CXO J055220.2-570922,3.34055e-12,2.68425e-12,1.757925e-12,5.664933333333333e-13,6.532600000000001e-13,,,,,,,,,,,,,,,,,,,,,,,,
3065,2CXO J055306.8-334805,8.0882965835e-09,1.0923250000000001e-13,6.592275e-14,2.0805000000000003e-14,2.342575e-14,2.47e-13,,,,,,,,,7.030666666666666,5.8966666666666665,5.437333333333334,5.364,,,,,5.23,5.354,5.252000000000002,,,,
3066,2CXO J055646.2-331026,8.9405e-14,1.7654e-13,6.3612e-14,6.596900000000001e-14,4.52925e-14,1.61e-12,,,,,,,,,,,,,,,,,,,,,,,
3067,2CXO J055943.0+371246,3.06645e-12,4.94455e-13,4.0936e-13,5.72415e-14,2.2319e-14,,,,,,,,,,,,,,,,,,,,,,,,
3068,2CXO J060210.4+282819,2.1861648e-13,1.890226e-11,6.990779999999998e-13,1.5060479999999997e-12,1.7014860000000002e-11,2.6e-11,,,,,,,,,9.026666666666666,8.043333333333335,5.3870000000000005,3.0643333333333334,,,,,12.1885,11.174000000000001,10.1225,,,,
3069,2CXO J060726.6+220547,2.2935e-15,1.40175e-12,8.777549999999998e-16,1.2411e-14,1.42755e-12,1.15e-12,,,,,,,,,,,,,,,,,10.489,10.1935,9.9645,,,,
3070,2CXO J060759.6-083450,2.88305e-14,2.37705e-12,2.345075e-13,4.1176999999999997e-13,1.7354e-12,2.69e-12,6.730000000000001e-13,,,,,,,,,,,,,,,,,,,,,,
3071,2CXO J061343.5+710727,,2.5534499999999996e-13,6.8238e-14,7.19925e-14,1.1899500000000001e-13,,,22.412375,21.84605,,,,,,13.135666666666665,12.928666666666668,10.799333333333335,7.506333333333332,,,,,15.4295,14.113,13.842,,,,
3072,2CXO J061350.1+260436,2.4469e-14,1.4974e-12,7.17075e-14,2.23185e-13,1.22675e-12,2.14e-12,,,,,,,,,12.021666666666668,10.987666666666668,8.427,6.027333333333334,,,,,15.223,14.463,13.8135,,,,
3073,2CXO J061536.3+710215,1.1251720000000001e-13,2.279918e-12,1.5488399999999998e-13,1.082756e-13,2.0766619999999997e-12,2.36e-12,7.279999999999999e-13,18.10738333333333,17.524116666666668,,-6.234999999999701,,,,9.137333333333332,8.355666666666666,,,1.9275328571428573e-11,74639.5,248335.0,,11.65,10.772,10.4075,,51264.0,123450.0,
3074,2CXO J061538.9-574204,8.318749999999999e-14,3.270450000000001e-13,2.7396e-13,3.8932e-14,1.19015e-14,6.159999999999999e-13,,19.7989,14.3053,,,,,,7.6336666666666675,7.358666666666667,7.391000000000001,7.346666666666668,,,,,7.715,7.447,7.346,,,,
3075,2CXO J061607.5+710637,,8.91815e-14,1.8109e-14,1.9959e-14,5.33865e-14,,,,,,,,,,,,,,,,,,,,,,,,
3076,2CXO J061702.0-220027,3.971200000000002e-14,9.5835e-14,8.85385e-15,1.70845e-14,7.32215e-14,3.96e-13,,,,,,,,,14.463,13.888333333333335,10.925666666666665,8.344333333333333,,,,,16.079,15.332999999999998,14.799,,,,
3077,2CXO J061728.5+710559,3.6166e-15,1.0280999999999999e-13,3.5436e-14,1.60095e-14,5.3909000000000004e-14,,1.8042850000000002e-14,23.2793,22.76195,,,,,,,,,,1.09215e-14,,,,,,,,,,
3078,2CXO J061756.9+781607,6.744525000000002e-15,2.3449e-13,3.9693e-14,3.7609750000000004e-14,1.6169000000000004e-13,3.06e-13,3.15e-13,22.73365,21.8694,,,,,,16.19633333333333,15.292333333333335,11.855666666666664,8.53,,,,,,,,,161.865,365.115,
3079,2CXO J061801.4+222228,1.5095e-15,1.4508e-13,2.5261e-14,3.0231e-14,9.1411e-14,5.22e-13,,,,,,,,,,,,,,,,,,,,,,,
3080,2CXO J061818.2+783631,1.15075e-15,5.5660250000000005e-14,1.000625e-14,2.381575e-15,4.368725e-14,,,,,,,,,,,,,,,,,,,,,,,,
3081,2CXO J061912.8-580315,6.89495e-12,1.3772e-12,4.80445e-13,2.4449e-13,6.4259e-13,2.41e-12,,19.64305,15.87485,,,,,,7.410666666666668,6.967666666666666,6.931333333333334,6.920333333333335,,,,13746.5,7.576,7.087999999999999,6.981,,502200.0,,
3082,2CXO J062139.7-271401,5.07675e-13,9.6281e-13,1.3408000000000005e-13,1.65335e-13,6.806649999999999e-13,,,18.74005,17.88255,,,,,,8.459666666666667,8.469,6.995333333333333,5.343666666666667,,,,,10.7805,10.4256,10.0148,,,,
3083,2CXO J062153.2-271002,,2.0409e-14,4.7243499999999995e-15,3.4806999999999995e-15,1.2788e-14,,,,,,,,,,,,,,,,,,,,,,,,
3084,2CXO J062240.4-002113,,8.678050000000001e-15,5.882499999999998e-16,1.05515e-15,7.089399999999999e-15,1.33e-14,,,,,,,,,,,,,,32.895,,,,,,,,,
3085,2CXO J062244.5-002044,4.381475e-16,3.143e-14,6.53115e-15,7.657774999999997e-15,1.7938425e-14,9.94e-14,,,,,,,,,13.648,13.403666666666664,12.196,8.823333333333332,,492.67,277.3,109.007,15.515,14.6785,14.444,,,,
3086,2CXO J062423.7+820937,8.4525e-14,2.2869999999999995e-14,4.37485e-15,4.0706e-15,1.5077e-14,4.85e-14,,22.8555,22.30865,,,,,,15.551333333333332,14.892333333333335,12.303666666666668,9.598333333333334,,,,,,,,,118.43,252.455,
3087,2CXO J062603.0+820225,3.588850000000001e-14,3.2388000000000003e-13,6.493000000000002e-14,5.7802e-14,2.01705e-13,4.65e-13,1.85e-13,20.56915,19.2707,,,,,,13.583333333333336,12.619666666666665,10.314333333333332,7.771000000000001,,577.362,959.2660000000001,2098.036,,,,,382.088,689.79,
3088,2CXO J062649.0+815932,4.23825e-16,8.256600000000001e-15,1.92275e-15,1.33335e-15,5.45425e-15,1.23e-14,,,,,,,,,,,,,,,,,,,,,,,
3089,2CXO J062652.7+820440,4.0409499999999996e-16,9.85805e-15,2.1591e-15,1.83165e-15,6.2837499999999996e-15,1.52e-14,,,,,,,,,,,,,,68.35600000000001,128.355,460.055,,,,,39.2815,98.2,
3090,2CXO J062706.7-352915,2.17358e-13,1.802252e-12,8.749399999999999e-14,1.0248820000000001e-13,1.637286e-12,2.16e-12,15.0,,,,,,,,,,,6.407,2.6e-12,,,24.7,,,11.815666666666667,,,,
3091,2CXO J062741.0+820406,1.49525e-15,2.2073500000000002e-14,4.40175e-15,5.054e-15,1.2948999999999998e-14,3.39e-14,,22.6515,21.75935,,,,,,15.632,14.730333333333332,10.990333333333336,8.268666666666666,,268.64,728.385,2721.7,,,,,,,
3092,2CXO J062917.7+820534,4.061e-15,8.0103e-14,2.1294e-14,1.4348500000000005e-14,4.5235999999999986e-14,,,21.6569,22.423,,,,,,15.378333333333336,14.770333333333335,11.995999999999999,8.832666666666666,,,,,,,,,,,
3093,2CXO J063020.5+815937,1.01929e-14,3.4551499999999997e-14,1.51935e-14,7.2746e-15,1.2096500000000001e-14,,,22.370800000000006,21.6682,,,,,,15.656333333333334,15.084666666666665,11.762666666666664,8.744666666666665,,,,,,,,,,,
3094,2CXO J063049.4-283443,5.712300000000001e-15,4.3089999999999996e-14,2.10075e-14,1.0518000000000001e-14,1.22065e-14,2.02e-13,,,,,,,,,,,,,,,,,,,,,,,
3095,2CXO J063155.1+045629,,5.9523999999999995e-15,1.5360999999999999e-15,1.4868e-15,2.8910999999999996e-15,2.65e-14,,,,,,,,,,,,,,,,,,,,,,,
3096,2CXO J063335.4+173927,,1.3022e-14,1.60315e-15,4.08585e-15,7.5191e-15,3.67e-14,,,,,,,,,,,,,,,8306.65,,11.038,10.254000000000001,10.026,,,,
3097,2CXO J063344.1+063230,1.7852e-14,8.278750000000001e-14,5.1582500000000004e-14,7.923600000000001e-15,2.4235000000000007e-14,3.26e-13,,,,,,,,,,,,,,,,,,,,,,,
3098,2CXO J063349.1+174731,2.4657e-15,2.29495e-15,1.8117000000000002e-15,4.693099999999998e-16,2.3109e-16,1.96e-14,,,,,,,,,,,,,,,19421.5,1396.25,9.623,9.1365,8.945500000000003,,79229.0,33441.0,
3099,2CXO J063354.2+174613,1.1798213333333332e-13,1.47668865e-13,5.422320416666666e-14,2.4572182499999998e-14,6.969326499999999e-14,8.3e-13,,,,,,,,,,,,,,,,,,,,,,,
3100,2CXO J063354.2+174616,1.1798213333333332e-13,1.47668865e-13,5.422320416666666e-14,2.4572182499999998e-14,6.969326499999999e-14,8.3e-13,,,,,,,,,,,,,,,,,,,,,,,
3101,2CXO J063354.3+174614,1.1798213333333332e-13,1.47668865e-13,5.422320416666666e-14,2.4572182499999998e-14,6.969326499999999e-14,8.3e-13,,,,,,,,,,,,,,,,,,,,,,,
3102,2CXO J063425.0+174212,7.910650000000002e-15,5.41095e-15,2.5892000000000003e-15,7.101200000000001e-16,1.6420000000000003e-15,1.88e-14,,,,,,,,,,,,,,,,,11.64,11.467,11.37575,,,,
3103,2CXO J064025.7+092925,2.8893e-14,9.280600000000003e-15,1.6622e-15,8.93855e-16,8.09555e-15,,,,,,,,,,,,,,,2519.6,1102.55,11493.5,15.83,14.1125,13.352,,3496.25,2332.5,
3104,2CXO J064027.6+093159,2.4208666666666667e-15,1.3161375000000001e-14,5.7173e-15,2.3712e-15,5.156125e-15,4.33e-14,,,,,,,,,,,,,,999.695,395.005,248.535,14.259,13.5365,13.295,,1478.3,684.825,
3105,2CXO J064028.0+093534,1.4195975e-15,6.908375e-15,2.4119750000000003e-15,1.5182999999999998e-15,2.242725e-15,4.69e-14,,,,,,,,,,,,,,950.455,2362.2,262.545,14.427999999999999,13.706,13.455,,1395.35,1232.015,
3106,2CXO J064028.5+093547,1.852546e-13,3.9277500000000006e-14,2.2248e-14,7.100575000000001e-15,9.937375e-15,1.1900000000000002e-13,,,,,,,,,,,,,,3691.45,1285.85,251.945,12.7855,12.0735,11.854000000000001,,5499.65,2604.4,
3107,2CXO J064028.7+093059,1.1236450000000001e-12,1.27595e-13,6.661075000000002e-14,2.59765e-14,3.5858999999999995e-14,3.88e-13,,,,,,,,,,,,,,,35767.0,62659.5,11.6285,11.024,10.5625,,,,
3108,2CXO J064028.8+093305,2.185375e-15,1.2847499999999999e-14,7.176899999999999e-15,2.94195e-15,2.636925e-15,4.49e-14,,,,,,,,,,,,,,1784.0,631.785,231.615,13.6705,12.970999999999998,12.815999999999999,,2623.45,1185.0,
3109,2CXO J064030.8+093440,1.380375e-15,8.47055e-15,6.166875e-16,1.2944075e-15,5.1469750000000016e-15,2.08e-14,,,,,,,,,9.685333333333334,9.214,7.820333333333332,6.155666666666666,,35169.5,32810.5,54660.5,12.677999999999999,11.504,10.664000000000001,,37951.5,31193.0,
3110,2CXO J064031.1+093107,3.1373875e-14,3.9657e-14,2.491525e-14,7.471275e-15,6.8251000000000004e-15,1.29e-13,,,,,,,,,,,,,,,,,12.4375,11.7545,11.5315,,,,
3111,2CXO J064031.7+093330,4.1246425e-15,4.0688249999999996e-16,2.6340025e-16,6.8575e-17,3.560825e-16,6.0399999999999995e-15,,,,,,,,,,,,,,380.045,32.9,219.83,15.354000000000001,14.831,14.5815,,547.51,201.895,
3112,2CXO J064031.8+093600,1.1673175e-15,3.62175e-14,1.865e-14,7.488549999999999e-15,1.041465e-14,1.11e-13,,,,,,,,,11.373,11.239666666666665,7.063333333333333,4.642333333333333,,2882.8,,261.0,13.1605,12.405,12.172,,4247.0,1712.6,
3113,2CXO J064032.6+094152,7.3001e-14,1.1785500000000002e-14,4.483e-16,1.9893000000000002e-15,1.015175e-14,2.96e-14,,,,,,,,,,,,,,489.705,1091.0500000000004,2331.25,,,,,332.15,695.0550000000002,
3114,2CXO J064033.4+093458,1.8203225000000003e-15,2.824125e-15,2.2255250000000002e-15,7.549225e-16,2.0464750000000001e-16,1.18e-14,,,,,,,,,,,,,,773.0150000000001,1599.98,258.92,14.5365,13.825,13.571000000000002,,1124.45,240.715,
3115,2CXO J064033.5+093336,2.6064425e-15,6.955625000000001e-15,3.59735e-15,1.7715999999999998e-15,1.4243e-15,2.33e-14,,,,,,,,,,,,,,929.59,113.8,231.775,14.42,13.713,13.465999999999998,,1393.6999999999996,679.995,
3116,2CXO J064034.4+093518,1.17675e-15,6.6455749999999995e-15,4.142750000000001e-15,1.41825e-15,1.0262725e-15,2.43e-14,,,,,,,,,,,,,,2698.05,1470.8,261.81,13.564,12.828,12.4985,,3414.1,2008.25,
3117,2CXO J064036.1+092803,2.9008666666666666e-15,2.2588750000000002e-15,2.1451499999999998e-15,3.9202750000000004e-16,1.1067974999999996e-15,1.15e-14,,,,,,,,,,,,,,876.745,335.76,232.735,14.51,14.0045,13.734000000000002,,1201.9,643.5450000000002,
3118,2CXO J064036.1+094001,,9.431874999999999e-15,5.1202e-15,1.22054e-15,3.02875e-15,2.6e-14,,,,,,,,,,,,,,821.87,221.375,250.32,14.579,13.956,13.7575,,1204.85,542.06,
3119,2CXO J064036.9+093910,8.24025e-15,9.232325e-15,3.861e-15,1.6672000000000002e-15,2.65371e-15,3.23e-14,,,,,,,,,,,,,,3327.45,3115.100000000001,5845.3,13.882,13.020999999999999,12.583,,4174.049999999998,,
3120,2CXO J064037.1+093109,1.3543675e-15,2.162525e-14,1.00517e-14,4.335475e-15,8.575225000000001e-15,7.9e-14,,,,,,,,,,,,,,2544.9,911.22,231.765,13.3245,12.55,12.3415,,3915.1,1675.7,
3121,2CXO J064037.6+093939,1.4407633333333335e-15,9.574774999999999e-15,4.198525e-15,2.0846250000000002e-15,2.98765e-15,4.16e-14,,,,,,,,,,,,,,1173.1,288.015,252.32,13.999000000000002,13.3065,13.168,,1822.05,772.5699999999998,
3122,2CXO J064037.8+093454,2.0512399999999998e-15,3.6754e-14,1.979475e-14,8.569750000000001e-15,8.23515e-15,1.3200000000000002e-13,,,,,,,,,10.494333333333334,10.124666666666668,6.902666666666668,3.968666666666667,,7418.0,5388.6,241.6,12.914000000000001,12.187,11.849,,8806.45,6266.25,
3123,2CXO J064037.8+093556,,8.360700000000002e-15,3.2404000000000004e-15,1.0723499999999998e-15,2.1569025000000003e-15,3.39e-14,,,,,,,,,,,,,,2298.95,331.6,271.19,13.4395,12.7475,12.534,,3341.7,,
3124,2CXO J064038.1+092952,1.1304855000000001e-14,9.773425000000001e-15,4.639725e-15,1.7269999999999999e-15,3.1307500000000002e-15,3.23e-14,,,,,,,,,12.731666666666667,12.335333333333333,10.150666666666668,7.2120000000000015,,2559.95,2383.6,1732.0,13.9235,13.21,12.8705,,3002.75,2065.5,
3125,2CXO J064038.3+095745,,1.9082e-14,1.5221500000000002e-14,2.3811500000000004e-15,1.7541e-15,6.27e-14,,,,,,,,,,,,,,178920.0,,10941.55,7.858,7.403,7.331,,342295.0,,
3126,2CXO J064038.6+093434,,1.2190999999999998e-15,1.004595e-15,3.1960750000000004e-16,1.8084499999999998e-16,2.21e-14,,,,,,,,,,,,,,1187.3,4380.0,239.475,14.6315,13.9665,13.6215,,1511.95,2263.9,
3127,2CXO J064038.6+093657,1.0023e-15,1.0385724999999999e-14,5.949575e-15,1.69715e-15,2.52085e-15,2.82e-14,,,,,,,,,,,,,,2276.9,1408.85,257.875,13.409,12.8065,12.536,,3417.55,,
3128,2CXO J064038.9+093600,4.41735e-15,2.5757750000000003e-14,1.6855e-14,5.09625e-15,5.65165e-15,6.47e-14,,,,,,,,,,,,,,,524.04,238.245,13.3025,12.558,12.427,,,1352.25,
3129,2CXO J064039.3+093445,8.491324999999998e-16,1.39315e-14,9.351075000000002e-17,7.212975000000001e-16,1.2836500000000001e-14,1.64e-14,,,,,,,,,8.402666666666667,7.562666666666666,4.841,2.42,,154210.0,,834670.0,12.652999999999999,11.1285,9.9475,,,,
3130,2CXO J064040.0+093503,6.552e-15,4.403075e-14,2.3107e-14,9.42175e-15,1.2079999999999999e-14,1.11e-13,,,,,,,,,9.72,9.175333333333333,6.050666666666667,3.342,,14597.5,22505.0,,12.237,11.58,11.248,,16894.5,13431.5,
3131,2CXO J064040.4+093134,1.67072e-15,4.868674999999999e-16,2.7255750000000004e-16,1.0192174999999999e-16,2.459465e-16,,,,,,,,,,,,,,,525.3299999999998,446.845,231.975,15.7425,14.9615,14.866,,530.78,454.76,
3132,2CXO J064040.4+093505,2.8891e-16,9.51405e-16,8.9493e-16,2.29355e-16,1.9849e-16,2.56e-14,,,,,,,,,,,,,,,,,14.129000000000001,13.396999999999998,13.0835,,,,
3133,2CXO J064040.5+093501,3.3737e-16,1.4515499999999999e-15,2.5134e-16,3.3171499999999996e-16,6.75575e-16,3.93e-14,,,,,,,,,,,,,,4923.2,4568.35,248.87,13.427499999999998,12.7225,12.3465,,,4384.299999999998,
3134,2CXO J064040.7+093426,1.1142e-15,6.51795e-16,4.538599999999999e-16,1.13585e-16,4.283875e-16,,,,,,,,,,,,,,,,,,15.6125,14.966,14.702,,,,
3135,2CXO J064040.8+092759,,6.3821999999999995e-15,3.65255e-15,1.163765e-15,1.3545275e-15,2.1e-14,,,,,,,,,,,,,,1753.4,945.29,233.885,13.7155,13.001,12.8445,,2655.75,1286.15,
3136,2CXO J064041.0+093357,7.6316e-16,4.251525e-16,8.6983e-17,2.017925e-16,2.00475e-16,,,,,,,,,,11.47,10.997666666666667,9.459333333333333,4.766333333333333,,4549.6,,243.415,13.123,12.2435,11.4515,,5391.35,4018.85,
3137,2CXO J064041.1+093128,,2.7838750000000003e-16,1.6841999999999996e-16,3.4173000000000005e-17,2.24125e-16,,,,,,,,,,,,,,,235.79,364.805,228.515,16.037999999999997,15.552999999999999,15.119000000000002,,346.24,250.42,
3138,2CXO J064041.6+093143,,8.803875e-16,3.17995e-16,8.573600000000001e-17,3.539975e-16,4.99e-15,,,,,,,,,,,,,,342.82,281.56,246.255,15.573,15.156,14.633,,500.315,199.745,
3139,2CXO J064041.7+094136,,1.306995e-15,6.092325e-16,3.171525e-16,6.879199999999999e-16,9.140000000000001e-15,,,,,,,,,,,,,,936.72,19.182,240.63,14.3905,13.659,13.4745,,1353.7,384.86,
3140,2CXO J064042.1+093142,,8.406124999999999e-16,4.92435e-17,1.98875e-16,8.23585e-16,8.51e-15,,,,,,,,,,,,,,360.27,97.015,250.34,16.753999999999998,15.575500000000002,15.057,,512.19,,
3141,2CXO J064042.1+093337,9.033675e-16,1.153025e-14,9.223825e-15,1.6066500000000002e-15,4.674175e-16,3.4e-14,,,,,,,,,,,,,,71535.0,,582845.0,10.7385,10.2755,9.833,,93438.5,67249.0,
3142,2CXO J064042.1+094011,7.110996666666667e-14,3.212275e-14,1.556575e-14,7.146675e-15,9.219675e-15,1.01e-13,,,,,,,,,11.270666666666667,11.214333333333334,7.1709999999999985,4.541,,5412.65,2731.0,29869.5,12.854500000000002,12.1405,11.7985,,7297.8,3503.5,
3143,2CXO J064042.2+093424,7.790250000000002e-16,5.030475e-15,2.9067000000000005e-15,1.211805e-15,9.8081e-16,2.48e-14,,,,,,,,,,,,,,1096.4499999999996,3653.7,236.075,14.2535,13.4935,13.331,,1575.2,806.455,
3144,2CXO J064042.2+093920,4.794574999999999e-15,3.922425e-14,2.2437e-14,7.834975e-15,9.0337e-15,1.33e-13,,,,,,,,,8.377333333333334,8.444666666666668,7.488333333333332,4.393999999999999,,69675.0,,30537.0,8.248,8.406,8.3705,,134150.0,40891.5,
3145,2CXO J064042.4+093220,2.01825e-15,1.3336750000000001e-14,8.952625e-15,2.5554250000000003e-15,1.5903499999999999e-15,4.2e-14,,,,,,,,,,,,,,2012.3,,227.445,13.201,12.637,12.51,,3128.15,1644.7,
3146,2CXO J064042.7+093334,1.060095e-15,2.589125e-15,4.792433333333333e-17,3.486425e-16,2.26635e-15,1.41e-14,,,,,,,,,,,,,,7588.55,4160.65,246.37,13.8535,13.004000000000001,12.6705,,8802.55,5812.75,
3147,2CXO J064043.2+093114,7.5857e-16,1.1063124999999998e-14,7.12555e-15,2.3072e-15,1.7483374999999998e-15,4.13e-14,,,,,,,,,,,,,,2277.85,958.72,237.04,13.448,12.809,12.547999999999998,,3336.75,1580.65,
3148,2CXO J064043.2+094601,3.66725e-13,2.4391500000000003e-13,1.0869500000000001e-13,5.4956500000000005e-14,8.316549999999999e-14,7.97e-13,,,,,,,,,,,,,,38657.0,,239.775,9.086,9.0225,8.9445,,,27740.0,
3149,2CXO J064043.3+093034,4.81255e-16,3.33075e-15,1.306475e-15,8.511750000000001e-16,1.0271625e-15,1.34e-14,,,,,,,,,,,,,,5760.9,6055.1,226.095,13.9505,13.068,12.363,,6308.1,5601.0,
3150,2CXO J064043.4+092840,2.7530999999999997e-15,1.75715e-14,1.0091124999999999e-14,3.957074999999999e-15,3.460325e-15,4.42e-14,,,,,,,,,11.970333333333334,11.772333333333336,9.952,6.9446666666666665,,3032.850000000001,2142.600000000001,1504.9499999999996,13.2255,12.5055,12.3585,,4213.7,2485.15,
3151,2CXO J064043.5+093720,,1.898925e-15,8.342775e-16,2.127675e-16,7.227999999999999e-16,5.17e-15,,,,,,,,,,,,,,802.37,,246.545,14.67,14.044,13.8685,,1153.05,504.54,
3152,2CXO J064043.6+093511,,1.253075e-15,3.690075e-16,2.6448249999999995e-16,6.746075e-16,6.370000000000001e-15,,,,,,,,,,,,,,,,,14.779000000000002,14.034,13.912,,,,
3153,2CXO J064043.6+093835,6.3279999999999985e-16,6.05895e-15,3.068025e-15,1.4148600000000005e-15,1.884325e-15,2.66e-14,,,,,,,,,,,,,,859.64,532.75,244.205,14.5505,13.96,13.677999999999999,,1249.85,575.4449999999998,
3154,2CXO J064043.8+092855,2.9509e-16,2.1654250000000003e-15,1.5646999999999998e-15,4.2635750000000005e-16,4.774375e-16,8.42e-15,,,,,,,,,,,,,,1132.45,,229.745,14.3365,13.815999999999999,13.4575,,1549.6,,
3155,2CXO J064044.5+093226,1.4689533333333333e-15,6.8642666666666655e-15,4.301975e-15,2.08895e-15,7.898325e-16,6.01e-14,,,,,,,,,,,,,,1985.35,,10055.05,14.0,13.343,12.9325,,2653.75,1446.3000000000004,
3156,2CXO J064044.9+093849,5.2694e-16,3.345675e-15,2.358925e-15,4.2851499999999997e-16,1.8322499999999998e-16,1.93e-14,,,,,,,,,,,,,,839.815,1747.4,252.565,14.836,14.369000000000002,13.947000000000001,,1163.3000000000004,910.105,
3157,2CXO J064045.1+092844,8.101300000000001e-15,2.1123249999999998e-14,9.311249999999999e-17,2.68605e-15,1.94709e-14,5.09e-14,,,,,,,,,10.776333333333332,10.557666666666666,9.746333333333332,6.997999999999999,,11833.5,5701.15,28562.0,12.374,11.665999999999999,11.3385,,12332.5,6692.05,
3158,2CXO J064045.8+093844,8.3323e-16,1.4400000000000001e-15,9.932e-16,1.5314999999999998e-16,3.345125e-16,6.9200000000000004e-15,,,,,,,,,,,,,,3181.95,2161.0,244.71,13.21,12.625,12.3435,,4484.7,2600.45,
